horizon_quarter,model,variable,pct_dev
87,No public infrastructure,Output (Y<sup>d</sup><sub>t</sub>),-0.016
88,No public infrastructure,Output (Y<sup>d</sup><sub>t</sub>),-0.015
89,No public infrastructure,Output (Y<sup>d</sup><sub>t</sub>),-0.015
90,No public infrastructure,Output (Y<sup>d</sup><sub>t</sub>),-0.014
91,No public infrastructure,Output (Y<sup>d</sup><sub>t</sub>),-0.014
92,No public infrastructure,Output (Y<sup>d</sup><sub>t</sub>),-0.013
93,No public infrastructure,Output (Y<sup>d</sup><sub>t</sub>),-0.013
94,No public infrastructure,Output (Y<sup>d</sup><sub>t</sub>),-0.012
95,No public infrastructure,Output (Y<sup>d</sup><sub>t</sub>),-0.012
96,No public infrastructure,Output (Y<sup>d</sup><sub>t</sub>),-0.011
97,No public infrastructure,Output (Y<sup>d</sup><sub>t</sub>),-0.011
98,No public infrastructure,Output (Y<sup>d</sup><sub>t</sub>),-0.011
99,No public infrastructure,Output (Y<sup>d</sup><sub>t</sub>),-0.01
100,No public infrastructure,Output (Y<sup>d</sup><sub>t</sub>),-0.01
1,No private capital,Output (Y<sup>d</sup><sub>t</sub>),0.549
2,No private capital,Output (Y<sup>d</sup><sub>t</sub>),0.393
3,No private capital,Output (Y<sup>d</sup><sub>t</sub>),0.292
4,No private capital,Output (Y<sup>d</sup><sub>t</sub>),0.233
5,No private capital,Output (Y<sup>d</sup><sub>t</sub>),0.198
6,No private capital,Output (Y<sup>d</sup><sub>t</sub>),0.176
7,No private capital,Output (Y<sup>d</sup><sub>t</sub>),0.159
8,No private capital,Output (Y<sup>d</sup><sub>t</sub>),0.145
9,No private capital,Output (Y<sup>d</sup><sub>t</sub>),0.131
10,No private capital,Output (Y<sup>d</sup><sub>t</sub>),0.119
11,No private capital,Output (Y<sup>d</sup><sub>t</sub>),0.107
12,No private capital,Output (Y<sup>d</sup><sub>t</sub>),0.096
13,No private capital,Output (Y<sup>d</sup><sub>t</sub>),0.087
14,No private capital,Output (Y<sup>d</sup><sub>t</sub>),0.078
15,No private capital,Output (Y<sup>d</sup><sub>t</sub>),0.07
16,No private capital,Output (Y<sup>d</sup><sub>t</sub>),0.063
17,No private capital,Output (Y<sup>d</sup><sub>t</sub>),0.057
18,No private capital,Output (Y<sup>d</sup><sub>t</sub>),0.051
19,No private capital,Output (Y<sup>d</sup><sub>t</sub>),0.046
20,No private capital,Output (Y<sup>d</sup><sub>t</sub>),0.042
21,No private capital,Output (Y<sup>d</sup><sub>t</sub>),0.037
22,No private capital,Output (Y<sup>d</sup><sub>t</sub>),0.034
23,No private capital,Output (Y<sup>d</sup><sub>t</sub>),0.03
24,No private capital,Output (Y<sup>d</sup><sub>t</sub>),0.027
25,No private capital,Output (Y<sup>d</sup><sub>t</sub>),0.025
26,No private capital,Output (Y<sup>d</sup><sub>t</sub>),0.022
27,No private capital,Output (Y<sup>d</sup><sub>t</sub>),0.02
28,No private capital,Output (Y<sup>d</sup><sub>t</sub>),0.018
29,No private capital,Output (Y<sup>d</sup><sub>t</sub>),0.016
30,No private capital,Output (Y<sup>d</sup><sub>t</sub>),0.015
31,No private capital,Output (Y<sup>d</sup><sub>t</sub>),0.013
32,No private capital,Output (Y<sup>d</sup><sub>t</sub>),0.012
33,No private capital,Output (Y<sup>d</sup><sub>t</sub>),0.011
34,No private capital,Output (Y<sup>d</sup><sub>t</sub>),0.01
35,No private capital,Output (Y<sup>d</sup><sub>t</sub>),0.009
36,No private capital,Output (Y<sup>d</sup><sub>t</sub>),0.008
37,No private capital,Output (Y<sup>d</sup><sub>t</sub>),0.007
38,No private capital,Output (Y<sup>d</sup><sub>t</sub>),0.006
39,No private capital,Output (Y<sup>d</sup><sub>t</sub>),0.006
40,No private capital,Output (Y<sup>d</sup><sub>t</sub>),0.005
41,No private capital,Output (Y<sup>d</sup><sub>t</sub>),0.005
42,No private capital,Output (Y<sup>d</sup><sub>t</sub>),0.004
43,No private capital,Output (Y<sup>d</sup><sub>t</sub>),0.004
44,No private capital,Output (Y<sup>d</sup><sub>t</sub>),0.003
45,No private capital,Output (Y<sup>d</sup><sub>t</sub>),0.003
46,No private capital,Output (Y<sup>d</sup><sub>t</sub>),0.003
47,No private capital,Output (Y<sup>d</sup><sub>t</sub>),0.002
48,No private capital,Output (Y<sup>d</sup><sub>t</sub>),0.002
49,No private capital,Output (Y<sup>d</sup><sub>t</sub>),0.002
50,No private capital,Output (Y<sup>d</sup><sub>t</sub>),0.002
51,No private capital,Output (Y<sup>d</sup><sub>t</sub>),0.002
52,No private capital,Output (Y<sup>d</sup><sub>t</sub>),0.001
53,No private capital,Output (Y<sup>d</sup><sub>t</sub>),0.001
54,No private capital,Output (Y<sup>d</sup><sub>t</sub>),0.001
55,No private capital,Output (Y<sup>d</sup><sub>t</sub>),0.001
56,No private capital,Output (Y<sup>d</sup><sub>t</sub>),0.001
57,No private capital,Output (Y<sup>d</sup><sub>t</sub>),0.001
58,No private capital,Output (Y<sup>d</sup><sub>t</sub>),0.001
59,No private capital,Output (Y<sup>d</sup><sub>t</sub>),0.001
60,No private capital,Output (Y<sup>d</sup><sub>t</sub>),0.001
61,No private capital,Output (Y<sup>d</sup><sub>t</sub>),0.001
62,No private capital,Output (Y<sup>d</sup><sub>t</sub>),0.0
63,No private capital,Output (Y<sup>d</sup><sub>t</sub>),0.0
64,No private capital,Output (Y<sup>d</sup><sub>t</sub>),0.0
65,No private capital,Output (Y<sup>d</sup><sub>t</sub>),0.0
66,No private capital,Output (Y<sup>d</sup><sub>t</sub>),0.0
67,No private capital,Output (Y<sup>d</sup><sub>t</sub>),0.0
68,No private capital,Output (Y<sup>d</sup><sub>t</sub>),0.0
69,No private capital,Output (Y<sup>d</sup><sub>t</sub>),0.0
70,No private capital,Output (Y<sup>d</sup><sub>t</sub>),0.0
71,No private capital,Output (Y<sup>d</sup><sub>t</sub>),0.0
72,No private capital,Output (Y<sup>d</sup><sub>t</sub>),0.0
73,No private capital,Output (Y<sup>d</sup><sub>t</sub>),0.0
74,No private capital,Output (Y<sup>d</sup><sub>t</sub>),0.0
75,No private capital,Output (Y<sup>d</sup><sub>t</sub>),0.0
76,No private capital,Output (Y<sup>d</sup><sub>t</sub>),0.0
77,No private capital,Output (Y<sup>d</sup><sub>t</sub>),0.0
78,No private capital,Output (Y<sup>d</sup><sub>t</sub>),0.0
79,No private capital,Output (Y<sup>d</sup><sub>t</sub>),0.0
80,No private capital,Output (Y<sup>d</sup><sub>t</sub>),0.0
81,No private capital,Output (Y<sup>d</sup><sub>t</sub>),0.0
82,No private capital,Output (Y<sup>d</sup><sub>t</sub>),0.0
83,No private capital,Output (Y<sup>d</sup><sub>t</sub>),0.0
84,No private capital,Output (Y<sup>d</sup><sub>t</sub>),0.0
85,No private capital,Output (Y<sup>d</sup><sub>t</sub>),0.0
86,No private capital,Output (Y<sup>d</sup><sub>t</sub>),0.0
87,No private capital,Output (Y<sup>d</sup><sub>t</sub>),0.0
88,No private capital,Output (Y<sup>d</sup><sub>t</sub>),0.0
89,No private capital,Output (Y<sup>d</sup><sub>t</sub>),0.0
90,No private capital,Output (Y<sup>d</sup><sub>t</sub>),0.0
91,No private capital,Output (Y<sup>d</sup><sub>t</sub>),0.0
92,No private capital,Output (Y<sup>d</sup><sub>t</sub>),0.0
93,No private capital,Output (Y<sup>d</sup><sub>t</sub>),0.0
94,No private capital,Output (Y<sup>d</sup><sub>t</sub>),0.0
95,No private capital,Output (Y<sup>d</sup><sub>t</sub>),0.0
96,No private capital,Output (Y<sup>d</sup><sub>t</sub>),0.0
97,No private capital,Output (Y<sup>d</sup><sub>t</sub>),0.0
98,No private capital,Output (Y<sup>d</sup><sub>t</sub>),0.0
99,No private capital,Output (Y<sup>d</sup><sub>t</sub>),0.0
100,No private capital,Output (Y<sup>d</sup><sub>t</sub>),0.0
1,No indexation,Output (Y<sup>d</sup><sub>t</sub>),0.52
2,No indexation,Output (Y<sup>d</sup><sub>t</sub>),0.389
3,No indexation,Output (Y<sup>d</sup><sub>t</sub>),0.31
4,No indexation,Output (Y<sup>d</sup><sub>t</sub>),0.258
5,No indexation,Output (Y<sup>d</sup><sub>t</sub>),0.222
6,No indexation,Output (Y<sup>d</sup><sub>t</sub>),0.195
7,No indexation,Output (Y<sup>d</sup><sub>t</sub>),0.173
8,No indexation,Output (Y<sup>d</sup><sub>t</sub>),0.155
9,No indexation,Output (Y<sup>d</sup><sub>t</sub>),0.139
10,No indexation,Output (Y<sup>d</sup><sub>t</sub>),0.125
11,No indexation,Output (Y<sup>d</sup><sub>t</sub>),0.112
12,No indexation,Output (Y<sup>d</sup><sub>t</sub>),0.101
13,No indexation,Output (Y<sup>d</sup><sub>t</sub>),0.091
14,No indexation,Output (Y<sup>d</sup><sub>t</sub>),0.082
15,No indexation,Output (Y<sup>d</sup><sub>t</sub>),0.074
16,No indexation,Output (Y<sup>d</sup><sub>t</sub>),0.067
17,No indexation,Output (Y<sup>d</sup><sub>t</sub>),0.06
18,No indexation,Output (Y<sup>d</sup><sub>t</sub>),0.054
19,No indexation,Output (Y<sup>d</sup><sub>t</sub>),0.049
20,No indexation,Output (Y<sup>d</sup><sub>t</sub>),0.044
21,No indexation,Output (Y<sup>d</sup><sub>t</sub>),0.04
22,No indexation,Output (Y<sup>d</sup><sub>t</sub>),0.036
23,No indexation,Output (Y<sup>d</sup><sub>t</sub>),0.032
24,No indexation,Output (Y<sup>d</sup><sub>t</sub>),0.029
25,No indexation,Output (Y<sup>d</sup><sub>t</sub>),0.026
26,No indexation,Output (Y<sup>d</sup><sub>t</sub>),0.024
27,No indexation,Output (Y<sup>d</sup><sub>t</sub>),0.021
28,No indexation,Output (Y<sup>d</sup><sub>t</sub>),0.019
29,No indexation,Output (Y<sup>d</sup><sub>t</sub>),0.017
30,No indexation,Output (Y<sup>d</sup><sub>t</sub>),0.016
31,No indexation,Output (Y<sup>d</sup><sub>t</sub>),0.014
32,No indexation,Output (Y<sup>d</sup><sub>t</sub>),0.013
33,No indexation,Output (Y<sup>d</sup><sub>t</sub>),0.011
34,No indexation,Output (Y<sup>d</sup><sub>t</sub>),0.01
35,No indexation,Output (Y<sup>d</sup><sub>t</sub>),0.009
36,No indexation,Output (Y<sup>d</sup><sub>t</sub>),0.008
37,No indexation,Output (Y<sup>d</sup><sub>t</sub>),0.007
38,No indexation,Output (Y<sup>d</sup><sub>t</sub>),0.007
39,No indexation,Output (Y<sup>d</sup><sub>t</sub>),0.006
40,No indexation,Output (Y<sup>d</sup><sub>t</sub>),0.005
41,No indexation,Output (Y<sup>d</sup><sub>t</sub>),0.005
42,No indexation,Output (Y<sup>d</sup><sub>t</sub>),0.004
43,No indexation,Output (Y<sup>d</sup><sub>t</sub>),0.004
44,No indexation,Output (Y<sup>d</sup><sub>t</sub>),0.004
45,No indexation,Output (Y<sup>d</sup><sub>t</sub>),0.003
46,No indexation,Output (Y<sup>d</sup><sub>t</sub>),0.003
47,No indexation,Output (Y<sup>d</sup><sub>t</sub>),0.003
48,No indexation,Output (Y<sup>d</sup><sub>t</sub>),0.002
49,No indexation,Output (Y<sup>d</sup><sub>t</sub>),0.002
50,No indexation,Output (Y<sup>d</sup><sub>t</sub>),0.002
51,No indexation,Output (Y<sup>d</sup><sub>t</sub>),0.002
52,No indexation,Output (Y<sup>d</sup><sub>t</sub>),0.002
53,No indexation,Output (Y<sup>d</sup><sub>t</sub>),0.001
54,No indexation,Output (Y<sup>d</sup><sub>t</sub>),0.001
55,No indexation,Output (Y<sup>d</sup><sub>t</sub>),0.001
56,No indexation,Output (Y<sup>d</sup><sub>t</sub>),0.001
57,No indexation,Output (Y<sup>d</sup><sub>t</sub>),0.001
58,No indexation,Output (Y<sup>d</sup><sub>t</sub>),0.001
59,No indexation,Output (Y<sup>d</sup><sub>t</sub>),0.001
60,No indexation,Output (Y<sup>d</sup><sub>t</sub>),0.001
61,No indexation,Output (Y<sup>d</sup><sub>t</sub>),0.001
62,No indexation,Output (Y<sup>d</sup><sub>t</sub>),0.001
63,No indexation,Output (Y<sup>d</sup><sub>t</sub>),0.0
64,No indexation,Output (Y<sup>d</sup><sub>t</sub>),0.0
65,No indexation,Output (Y<sup>d</sup><sub>t</sub>),0.0
66,No indexation,Output (Y<sup>d</sup><sub>t</sub>),0.0
67,No indexation,Output (Y<sup>d</sup><sub>t</sub>),0.0
68,No indexation,Output (Y<sup>d</sup><sub>t</sub>),0.0
69,No indexation,Output (Y<sup>d</sup><sub>t</sub>),0.0
70,No indexation,Output (Y<sup>d</sup><sub>t</sub>),0.0
71,No indexation,Output (Y<sup>d</sup><sub>t</sub>),0.0
72,No indexation,Output (Y<sup>d</sup><sub>t</sub>),0.0
73,No indexation,Output (Y<sup>d</sup><sub>t</sub>),0.0
74,No indexation,Output (Y<sup>d</sup><sub>t</sub>),0.0
75,No indexation,Output (Y<sup>d</sup><sub>t</sub>),0.0
76,No indexation,Output (Y<sup>d</sup><sub>t</sub>),0.0
77,No indexation,Output (Y<sup>d</sup><sub>t</sub>),0.0
78,No indexation,Output (Y<sup>d</sup><sub>t</sub>),0.0
79,No indexation,Output (Y<sup>d</sup><sub>t</sub>),0.0
80,No indexation,Output (Y<sup>d</sup><sub>t</sub>),0.0
81,No indexation,Output (Y<sup>d</sup><sub>t</sub>),0.0
82,No indexation,Output (Y<sup>d</sup><sub>t</sub>),0.0
83,No indexation,Output (Y<sup>d</sup><sub>t</sub>),0.0
84,No indexation,Output (Y<sup>d</sup><sub>t</sub>),0.0
85,No indexation,Output (Y<sup>d</sup><sub>t</sub>),0.0
86,No indexation,Output (Y<sup>d</sup><sub>t</sub>),0.0
87,No indexation,Output (Y<sup>d</sup><sub>t</sub>),0.0
88,No indexation,Output (Y<sup>d</sup><sub>t</sub>),0.0
89,No indexation,Output (Y<sup>d</sup><sub>t</sub>),0.0
90,No indexation,Output (Y<sup>d</sup><sub>t</sub>),0.0
91,No indexation,Output (Y<sup>d</sup><sub>t</sub>),0.0
92,No indexation,Output (Y<sup>d</sup><sub>t</sub>),0.0
93,No indexation,Output (Y<sup>d</sup><sub>t</sub>),0.0
94,No indexation,Output (Y<sup>d</sup><sub>t</sub>),0.0
95,No indexation,Output (Y<sup>d</sup><sub>t</sub>),0.0
96,No indexation,Output (Y<sup>d</sup><sub>t</sub>),0.0
97,No indexation,Output (Y<sup>d</sup><sub>t</sub>),0.0
98,No indexation,Output (Y<sup>d</sup><sub>t</sub>),0.0
99,No indexation,Output (Y<sup>d</sup><sub>t</sub>),0.0
100,No indexation,Output (Y<sup>d</sup><sub>t</sub>),0.0
1,No trend growth,Output (Y<sup>d</sup><sub>t</sub>),0.516
2,No trend growth,Output (Y<sup>d</sup><sub>t</sub>),0.385
3,No trend growth,Output (Y<sup>d</sup><sub>t</sub>),0.306
4,No trend growth,Output (Y<sup>d</sup><sub>t</sub>),0.255
5,No trend growth,Output (Y<sup>d</sup><sub>t</sub>),0.219
6,No trend growth,Output (Y<sup>d</sup><sub>t</sub>),0.192
7,No trend growth,Output (Y<sup>d</sup><sub>t</sub>),0.171
8,No trend growth,Output (Y<sup>d</sup><sub>t</sub>),0.153
9,No trend growth,Output (Y<sup>d</sup><sub>t</sub>),0.137
10,No trend growth,Output (Y<sup>d</sup><sub>t</sub>),0.123
11,No trend growth,Output (Y<sup>d</sup><sub>t</sub>),0.111
12,No trend growth,Output (Y<sup>d</sup><sub>t</sub>),0.1
13,No trend growth,Output (Y<sup>d</sup><sub>t</sub>),0.09
14,No trend growth,Output (Y<sup>d</sup><sub>t</sub>),0.081
15,No trend growth,Output (Y<sup>d</sup><sub>t</sub>),0.073
16,No trend growth,Output (Y<sup>d</sup><sub>t</sub>),0.066
17,No trend growth,Output (Y<sup>d</sup><sub>t</sub>),0.059
18,No trend growth,Output (Y<sup>d</sup><sub>t</sub>),0.054
19,No trend growth,Output (Y<sup>d</sup><sub>t</sub>),0.048
20,No trend growth,Output (Y<sup>d</sup><sub>t</sub>),0.043
21,No trend growth,Output (Y<sup>d</sup><sub>t</sub>),0.039
22,No trend growth,Output (Y<sup>d</sup><sub>t</sub>),0.035
23,No trend growth,Output (Y<sup>d</sup><sub>t</sub>),0.032
24,No trend growth,Output (Y<sup>d</sup><sub>t</sub>),0.029
25,No trend growth,Output (Y<sup>d</sup><sub>t</sub>),0.026
26,No trend growth,Output (Y<sup>d</sup><sub>t</sub>),0.023
27,No trend growth,Output (Y<sup>d</sup><sub>t</sub>),0.021
28,No trend growth,Output (Y<sup>d</sup><sub>t</sub>),0.019
29,No trend growth,Output (Y<sup>d</sup><sub>t</sub>),0.017
30,No trend growth,Output (Y<sup>d</sup><sub>t</sub>),0.015
31,No trend growth,Output (Y<sup>d</sup><sub>t</sub>),0.014
32,No trend growth,Output (Y<sup>d</sup><sub>t</sub>),0.012
33,No trend growth,Output (Y<sup>d</sup><sub>t</sub>),0.011
34,No trend growth,Output (Y<sup>d</sup><sub>t</sub>),0.01
35,No trend growth,Output (Y<sup>d</sup><sub>t</sub>),0.009
36,No trend growth,Output (Y<sup>d</sup><sub>t</sub>),0.008
37,No trend growth,Output (Y<sup>d</sup><sub>t</sub>),0.007
38,No trend growth,Output (Y<sup>d</sup><sub>t</sub>),0.007
39,No trend growth,Output (Y<sup>d</sup><sub>t</sub>),0.006
40,No trend growth,Output (Y<sup>d</sup><sub>t</sub>),0.005
41,No trend growth,Output (Y<sup>d</sup><sub>t</sub>),0.005
42,No trend growth,Output (Y<sup>d</sup><sub>t</sub>),0.004
43,No trend growth,Output (Y<sup>d</sup><sub>t</sub>),0.004
44,No trend growth,Output (Y<sup>d</sup><sub>t</sub>),0.004
45,No trend growth,Output (Y<sup>d</sup><sub>t</sub>),0.003
46,No trend growth,Output (Y<sup>d</sup><sub>t</sub>),0.003
47,No trend growth,Output (Y<sup>d</sup><sub>t</sub>),0.003
48,No trend growth,Output (Y<sup>d</sup><sub>t</sub>),0.002
49,No trend growth,Output (Y<sup>d</sup><sub>t</sub>),0.002
50,No trend growth,Output (Y<sup>d</sup><sub>t</sub>),0.002
51,No trend growth,Output (Y<sup>d</sup><sub>t</sub>),0.002
52,No trend growth,Output (Y<sup>d</sup><sub>t</sub>),0.002
53,No trend growth,Output (Y<sup>d</sup><sub>t</sub>),0.001
54,No trend growth,Output (Y<sup>d</sup><sub>t</sub>),0.001
55,No trend growth,Output (Y<sup>d</sup><sub>t</sub>),0.001
56,No trend growth,Output (Y<sup>d</sup><sub>t</sub>),0.001
57,No trend growth,Output (Y<sup>d</sup><sub>t</sub>),0.001
58,No trend growth,Output (Y<sup>d</sup><sub>t</sub>),0.001
59,No trend growth,Output (Y<sup>d</sup><sub>t</sub>),0.001
60,No trend growth,Output (Y<sup>d</sup><sub>t</sub>),0.001
61,No trend growth,Output (Y<sup>d</sup><sub>t</sub>),0.001
62,No trend growth,Output (Y<sup>d</sup><sub>t</sub>),0.001
63,No trend growth,Output (Y<sup>d</sup><sub>t</sub>),0.0
64,No trend growth,Output (Y<sup>d</sup><sub>t</sub>),0.0
65,No trend growth,Output (Y<sup>d</sup><sub>t</sub>),0.0
66,No trend growth,Output (Y<sup>d</sup><sub>t</sub>),0.0
67,No trend growth,Output (Y<sup>d</sup><sub>t</sub>),0.0
68,No trend growth,Output (Y<sup>d</sup><sub>t</sub>),0.0
69,No trend growth,Output (Y<sup>d</sup><sub>t</sub>),0.0
70,No trend growth,Output (Y<sup>d</sup><sub>t</sub>),0.0
71,No trend growth,Output (Y<sup>d</sup><sub>t</sub>),0.0
72,No trend growth,Output (Y<sup>d</sup><sub>t</sub>),0.0
73,No trend growth,Output (Y<sup>d</sup><sub>t</sub>),0.0
74,No trend growth,Output (Y<sup>d</sup><sub>t</sub>),0.0
75,No trend growth,Output (Y<sup>d</sup><sub>t</sub>),0.0
76,No trend growth,Output (Y<sup>d</sup><sub>t</sub>),0.0
77,No trend growth,Output (Y<sup>d</sup><sub>t</sub>),0.0
78,No trend growth,Output (Y<sup>d</sup><sub>t</sub>),0.0
79,No trend growth,Output (Y<sup>d</sup><sub>t</sub>),0.0
80,No trend growth,Output (Y<sup>d</sup><sub>t</sub>),0.0
81,No trend growth,Output (Y<sup>d</sup><sub>t</sub>),0.0
82,No trend growth,Output (Y<sup>d</sup><sub>t</sub>),0.0
83,No trend growth,Output (Y<sup>d</sup><sub>t</sub>),0.0
84,No trend growth,Output (Y<sup>d</sup><sub>t</sub>),0.0
85,No trend growth,Output (Y<sup>d</sup><sub>t</sub>),0.0
86,No trend growth,Output (Y<sup>d</sup><sub>t</sub>),0.0
87,No trend growth,Output (Y<sup>d</sup><sub>t</sub>),0.0
88,No trend growth,Output (Y<sup>d</sup><sub>t</sub>),0.0
89,No trend growth,Output (Y<sup>d</sup><sub>t</sub>),0.0
90,No trend growth,Output (Y<sup>d</sup><sub>t</sub>),0.0
91,No trend growth,Output (Y<sup>d</sup><sub>t</sub>),0.0
92,No trend growth,Output (Y<sup>d</sup><sub>t</sub>),0.0
93,No trend growth,Output (Y<sup>d</sup><sub>t</sub>),0.0
94,No trend growth,Output (Y<sup>d</sup><sub>t</sub>),0.0
95,No trend growth,Output (Y<sup>d</sup><sub>t</sub>),0.0
96,No trend growth,Output (Y<sup>d</sup><sub>t</sub>),0.0
97,No trend growth,Output (Y<sup>d</sup><sub>t</sub>),0.0
98,No trend growth,Output (Y<sup>d</sup><sub>t</sub>),0.0
99,No trend growth,Output (Y<sup>d</sup><sub>t</sub>),0.0
100,No trend growth,Output (Y<sup>d</sup><sub>t</sub>),0.0
1,Derived canonical NK,Output (Y<sup>d</sup><sub>t</sub>),0.418
2,Derived canonical NK,Output (Y<sup>d</sup><sub>t</sub>),0.286
3,Derived canonical NK,Output (Y<sup>d</sup><sub>t</sub>),0.216
4,Derived canonical NK,Output (Y<sup>d</sup><sub>t</sub>),0.176
5,Derived canonical NK,Output (Y<sup>d</sup><sub>t</sub>),0.15
6,Derived canonical NK,Output (Y<sup>d</sup><sub>t</sub>),0.131
7,Derived canonical NK,Output (Y<sup>d</sup><sub>t</sub>),0.117
8,Derived canonical NK,Output (Y<sup>d</sup><sub>t</sub>),0.104
9,Derived canonical NK,Output (Y<sup>d</sup><sub>t</sub>),0.094
10,Derived canonical NK,Output (Y<sup>d</sup><sub>t</sub>),0.084
11,Derived canonical NK,Output (Y<sup>d</sup><sub>t</sub>),0.076
12,Derived canonical NK,Output (Y<sup>d</sup><sub>t</sub>),0.068
13,Derived canonical NK,Output (Y<sup>d</sup><sub>t</sub>),0.062
14,Derived canonical NK,Output (Y<sup>d</sup><sub>t</sub>),0.056
15,Derived canonical NK,Output (Y<sup>d</sup><sub>t</sub>),0.05
16,Derived canonical NK,Output (Y<sup>d</sup><sub>t</sub>),0.045
17,Derived canonical NK,Output (Y<sup>d</sup><sub>t</sub>),0.041
18,Derived canonical NK,Output (Y<sup>d</sup><sub>t</sub>),0.037
19,Derived canonical NK,Output (Y<sup>d</sup><sub>t</sub>),0.033
20,Derived canonical NK,Output (Y<sup>d</sup><sub>t</sub>),0.03
21,Derived canonical NK,Output (Y<sup>d</sup><sub>t</sub>),0.027
22,Derived canonical NK,Output (Y<sup>d</sup><sub>t</sub>),0.024
23,Derived canonical NK,Output (Y<sup>d</sup><sub>t</sub>),0.022
