horizon_quarter,scenario,variable,pct_dev
87,Human-capital efficiency,Consumption (C<sub>t</sub>),5.082
88,Human-capital efficiency,Consumption (C<sub>t</sub>),5.139
89,Human-capital efficiency,Consumption (C<sub>t</sub>),5.195
90,Human-capital efficiency,Consumption (C<sub>t</sub>),5.25
91,Human-capital efficiency,Consumption (C<sub>t</sub>),5.304
92,Human-capital efficiency,Consumption (C<sub>t</sub>),5.357
93,Human-capital efficiency,Consumption (C<sub>t</sub>),5.409
94,Human-capital efficiency,Consumption (C<sub>t</sub>),5.461
95,Human-capital efficiency,Consumption (C<sub>t</sub>),5.512
96,Human-capital efficiency,Consumption (C<sub>t</sub>),5.561
97,Human-capital efficiency,Consumption (C<sub>t</sub>),5.61
98,Human-capital efficiency,Consumption (C<sub>t</sub>),5.658
99,Human-capital efficiency,Consumption (C<sub>t</sub>),5.705
100,Human-capital efficiency,Consumption (C<sub>t</sub>),5.752
1,Infrastructure efficiency,Private investment (I<sub>t</sub>),-1.905
2,Infrastructure efficiency,Private investment (I<sub>t</sub>),-7.878
3,Infrastructure efficiency,Private investment (I<sub>t</sub>),-6.65
4,Infrastructure efficiency,Private investment (I<sub>t</sub>),-5.587
5,Infrastructure efficiency,Private investment (I<sub>t</sub>),-4.633
6,Infrastructure efficiency,Private investment (I<sub>t</sub>),-3.765
7,Infrastructure efficiency,Private investment (I<sub>t</sub>),-2.97
8,Infrastructure efficiency,Private investment (I<sub>t</sub>),-2.241
9,Infrastructure efficiency,Private investment (I<sub>t</sub>),-1.57
10,Infrastructure efficiency,Private investment (I<sub>t</sub>),-0.953
11,Infrastructure efficiency,Private investment (I<sub>t</sub>),-0.384
12,Infrastructure efficiency,Private investment (I<sub>t</sub>),0.14
13,Infrastructure efficiency,Private investment (I<sub>t</sub>),0.624
14,Infrastructure efficiency,Private investment (I<sub>t</sub>),1.071
15,Infrastructure efficiency,Private investment (I<sub>t</sub>),1.484
16,Infrastructure efficiency,Private investment (I<sub>t</sub>),1.866
17,Infrastructure efficiency,Private investment (I<sub>t</sub>),2.22
18,Infrastructure efficiency,Private investment (I<sub>t</sub>),2.547
19,Infrastructure efficiency,Private investment (I<sub>t</sub>),2.851
20,Infrastructure efficiency,Private investment (I<sub>t</sub>),3.132
21,Infrastructure efficiency,Private investment (I<sub>t</sub>),3.393
22,Infrastructure efficiency,Private investment (I<sub>t</sub>),3.636
23,Infrastructure efficiency,Private investment (I<sub>t</sub>),3.861
24,Infrastructure efficiency,Private investment (I<sub>t</sub>),4.07
25,Infrastructure efficiency,Private investment (I<sub>t</sub>),4.265
26,Infrastructure efficiency,Private investment (I<sub>t</sub>),4.446
27,Infrastructure efficiency,Private investment (I<sub>t</sub>),4.615
28,Infrastructure efficiency,Private investment (I<sub>t</sub>),4.772
29,Infrastructure efficiency,Private investment (I<sub>t</sub>),4.918
30,Infrastructure efficiency,Private investment (I<sub>t</sub>),5.055
31,Infrastructure efficiency,Private investment (I<sub>t</sub>),5.182
32,Infrastructure efficiency,Private investment (I<sub>t</sub>),5.301
33,Infrastructure efficiency,Private investment (I<sub>t</sub>),5.413
34,Infrastructure efficiency,Private investment (I<sub>t</sub>),5.516
35,Infrastructure efficiency,Private investment (I<sub>t</sub>),5.614
36,Infrastructure efficiency,Private investment (I<sub>t</sub>),5.704
37,Infrastructure efficiency,Private investment (I<sub>t</sub>),5.79
38,Infrastructure efficiency,Private investment (I<sub>t</sub>),5.869
39,Infrastructure efficiency,Private investment (I<sub>t</sub>),5.944
40,Infrastructure efficiency,Private investment (I<sub>t</sub>),6.014
41,Infrastructure efficiency,Private investment (I<sub>t</sub>),6.08
42,Infrastructure efficiency,Private investment (I<sub>t</sub>),6.141
43,Infrastructure efficiency,Private investment (I<sub>t</sub>),6.199
44,Infrastructure efficiency,Private investment (I<sub>t</sub>),6.253
45,Infrastructure efficiency,Private investment (I<sub>t</sub>),6.305
46,Infrastructure efficiency,Private investment (I<sub>t</sub>),6.353
47,Infrastructure efficiency,Private investment (I<sub>t</sub>),6.398
48,Infrastructure efficiency,Private investment (I<sub>t</sub>),6.441
49,Infrastructure efficiency,Private investment (I<sub>t</sub>),6.481
50,Infrastructure efficiency,Private investment (I<sub>t</sub>),6.519
51,Infrastructure efficiency,Private investment (I<sub>t</sub>),6.554
52,Infrastructure efficiency,Private investment (I<sub>t</sub>),6.588
53,Infrastructure efficiency,Private investment (I<sub>t</sub>),6.62
54,Infrastructure efficiency,Private investment (I<sub>t</sub>),6.65
55,Infrastructure efficiency,Private investment (I<sub>t</sub>),6.678
56,Infrastructure efficiency,Private investment (I<sub>t</sub>),6.705
57,Infrastructure efficiency,Private investment (I<sub>t</sub>),6.731
58,Infrastructure efficiency,Private investment (I<sub>t</sub>),6.755
59,Infrastructure efficiency,Private investment (I<sub>t</sub>),6.777
60,Infrastructure efficiency,Private investment (I<sub>t</sub>),6.799
61,Infrastructure efficiency,Private investment (I<sub>t</sub>),6.82
62,Infrastructure efficiency,Private investment (I<sub>t</sub>),6.839
63,Infrastructure efficiency,Private investment (I<sub>t</sub>),6.858
64,Infrastructure efficiency,Private investment (I<sub>t</sub>),6.875
65,Infrastructure efficiency,Private investment (I<sub>t</sub>),6.892
66,Infrastructure efficiency,Private investment (I<sub>t</sub>),6.908
67,Infrastructure efficiency,Private investment (I<sub>t</sub>),6.923
68,Infrastructure efficiency,Private investment (I<sub>t</sub>),6.937
69,Infrastructure efficiency,Private investment (I<sub>t</sub>),6.951
70,Infrastructure efficiency,Private investment (I<sub>t</sub>),6.964
71,Infrastructure efficiency,Private investment (I<sub>t</sub>),6.977
72,Infrastructure efficiency,Private investment (I<sub>t</sub>),6.988
73,Infrastructure efficiency,Private investment (I<sub>t</sub>),7.0
74,Infrastructure efficiency,Private investment (I<sub>t</sub>),7.011
75,Infrastructure efficiency,Private investment (I<sub>t</sub>),7.021
76,Infrastructure efficiency,Private investment (I<sub>t</sub>),7.031
77,Infrastructure efficiency,Private investment (I<sub>t</sub>),7.04
78,Infrastructure efficiency,Private investment (I<sub>t</sub>),7.049
79,Infrastructure efficiency,Private investment (I<sub>t</sub>),7.058
80,Infrastructure efficiency,Private investment (I<sub>t</sub>),7.066
81,Infrastructure efficiency,Private investment (I<sub>t</sub>),7.074
82,Infrastructure efficiency,Private investment (I<sub>t</sub>),7.082
83,Infrastructure efficiency,Private investment (I<sub>t</sub>),7.089
84,Infrastructure efficiency,Private investment (I<sub>t</sub>),7.096
85,Infrastructure efficiency,Private investment (I<sub>t</sub>),7.103
86,Infrastructure efficiency,Private investment (I<sub>t</sub>),7.11
87,Infrastructure efficiency,Private investment (I<sub>t</sub>),7.116
88,Infrastructure efficiency,Private investment (I<sub>t</sub>),7.122
89,Infrastructure efficiency,Private investment (I<sub>t</sub>),7.128
90,Infrastructure efficiency,Private investment (I<sub>t</sub>),7.133
91,Infrastructure efficiency,Private investment (I<sub>t</sub>),7.139
92,Infrastructure efficiency,Private investment (I<sub>t</sub>),7.144
93,Infrastructure efficiency,Private investment (I<sub>t</sub>),7.149
94,Infrastructure efficiency,Private investment (I<sub>t</sub>),7.153
95,Infrastructure efficiency,Private investment (I<sub>t</sub>),7.158
96,Infrastructure efficiency,Private investment (I<sub>t</sub>),7.162
97,Infrastructure efficiency,Private investment (I<sub>t</sub>),7.167
98,Infrastructure efficiency,Private investment (I<sub>t</sub>),7.171
99,Infrastructure efficiency,Private investment (I<sub>t</sub>),7.175
100,Infrastructure efficiency,Private investment (I<sub>t</sub>),7.179
1,Human-capital efficiency,Private investment (I<sub>t</sub>),3.627
2,Human-capital efficiency,Private investment (I<sub>t</sub>),1.086
3,Human-capital efficiency,Private investment (I<sub>t</sub>),0.698
4,Human-capital efficiency,Private investment (I<sub>t</sub>),0.283
5,Human-capital efficiency,Private investment (I<sub>t</sub>),-0.101
6,Human-capital efficiency,Private investment (I<sub>t</sub>),-0.44
7,Human-capital efficiency,Private investment (I<sub>t</sub>),-0.734
8,Human-capital efficiency,Private investment (I<sub>t</sub>),-0.984
9,Human-capital efficiency,Private investment (I<sub>t</sub>),-1.193
10,Human-capital efficiency,Private investment (I<sub>t</sub>),-1.367
11,Human-capital efficiency,Private investment (I<sub>t</sub>),-1.508
12,Human-capital efficiency,Private investment (I<sub>t</sub>),-1.618
13,Human-capital efficiency,Private investment (I<sub>t</sub>),-1.702
14,Human-capital efficiency,Private investment (I<sub>t</sub>),-1.761
15,Human-capital efficiency,Private investment (I<sub>t</sub>),-1.798
16,Human-capital efficiency,Private investment (I<sub>t</sub>),-1.815
17,Human-capital efficiency,Private investment (I<sub>t</sub>),-1.815
18,Human-capital efficiency,Private investment (I<sub>t</sub>),-1.798
19,Human-capital efficiency,Private investment (I<sub>t</sub>),-1.767
20,Human-capital efficiency,Private investment (I<sub>t</sub>),-1.724
21,Human-capital efficiency,Private investment (I<sub>t</sub>),-1.669
22,Human-capital efficiency,Private investment (I<sub>t</sub>),-1.604
23,Human-capital efficiency,Private investment (I<sub>t</sub>),-1.531
24,Human-capital efficiency,Private investment (I<sub>t</sub>),-1.449
25,Human-capital efficiency,Private investment (I<sub>t</sub>),-1.361
26,Human-capital efficiency,Private investment (I<sub>t</sub>),-1.267
27,Human-capital efficiency,Private investment (I<sub>t</sub>),-1.167
28,Human-capital efficiency,Private investment (I<sub>t</sub>),-1.063
29,Human-capital efficiency,Private investment (I<sub>t</sub>),-0.956
30,Human-capital efficiency,Private investment (I<sub>t</sub>),-0.845
31,Human-capital efficiency,Private investment (I<sub>t</sub>),-0.732
32,Human-capital efficiency,Private investment (I<sub>t</sub>),-0.617
33,Human-capital efficiency,Private investment (I<sub>t</sub>),-0.5
34,Human-capital efficiency,Private investment (I<sub>t</sub>),-0.382
35,Human-capital efficiency,Private investment (I<sub>t</sub>),-0.263
36,Human-capital efficiency,Private investment (I<sub>t</sub>),-0.143
37,Human-capital efficiency,Private investment (I<sub>t</sub>),-0.024
38,Human-capital efficiency,Private investment (I<sub>t</sub>),0.096
39,Human-capital efficiency,Private investment (I<sub>t</sub>),0.215
40,Human-capital efficiency,Private investment (I<sub>t</sub>),0.334
41,Human-capital efficiency,Private investment (I<sub>t</sub>),0.452
42,Human-capital efficiency,Private investment (I<sub>t</sub>),0.57
43,Human-capital efficiency,Private investment (I<sub>t</sub>),0.686
44,Human-capital efficiency,Private investment (I<sub>t</sub>),0.801
45,Human-capital efficiency,Private investment (I<sub>t</sub>),0.915
46,Human-capital efficiency,Private investment (I<sub>t</sub>),1.028
47,Human-capital efficiency,Private investment (I<sub>t</sub>),1.139
48,Human-capital efficiency,Private investment (I<sub>t</sub>),1.248
49,Human-capital efficiency,Private investment (I<sub>t</sub>),1.356
50,Human-capital efficiency,Private investment (I<sub>t</sub>),1.463
51,Human-capital efficiency,Private investment (I<sub>t</sub>),1.567
52,Human-capital efficiency,Private investment (I<sub>t</sub>),1.67
53,Human-capital efficiency,Private investment (I<sub>t</sub>),1.771
54,Human-capital efficiency,Private investment (I<sub>t</sub>),1.87
55,Human-capital efficiency,Private investment (I<sub>t</sub>),1.968
56,Human-capital efficiency,Private investment (I<sub>t</sub>),2.063
57,Human-capital efficiency,Private investment (I<sub>t</sub>),2.157
58,Human-capital efficiency,Private investment (I<sub>t</sub>),2.249
59,Human-capital efficiency,Private investment (I<sub>t</sub>),2.339
60,Human-capital efficiency,Private investment (I<sub>t</sub>),2.427
61,Human-capital efficiency,Private investment (I<sub>t</sub>),2.513
62,Human-capital efficiency,Private investment (I<sub>t</sub>),2.598
63,Human-capital efficiency,Private investment (I<sub>t</sub>),2.68
64,Human-capital efficiency,Private investment (I<sub>t</sub>),2.761
65,Human-capital efficiency,Private investment (I<sub>t</sub>),2.84
66,Human-capital efficiency,Private investment (I<sub>t</sub>),2.918
67,Human-capital efficiency,Private investment (I<sub>t</sub>),2.993
68,Human-capital efficiency,Private investment (I<sub>t</sub>),3.067
69,Human-capital efficiency,Private investment (I<sub>t</sub>),3.139
70,Human-capital efficiency,Private investment (I<sub>t</sub>),3.209
71,Human-capital efficiency,Private investment (I<sub>t</sub>),3.278
72,Human-capital efficiency,Private investment (I<sub>t</sub>),3.345
73,Human-capital efficiency,Private investment (I<sub>t</sub>),3.411
74,Human-capital efficiency,Private investment (I<sub>t</sub>),3.475
75,Human-capital efficiency,Private investment (I<sub>t</sub>),3.537
76,Human-capital efficiency,Private investment (I<sub>t</sub>),3.598
77,Human-capital efficiency,Private investment (I<sub>t</sub>),3.657
78,Human-capital efficiency,Private investment (I<sub>t</sub>),3.715
79,Human-capital efficiency,Private investment (I<sub>t</sub>),3.771
80,Human-capital efficiency,Private investment (I<sub>t</sub>),3.827
81,Human-capital efficiency,Private investment (I<sub>t</sub>),3.88
82,Human-capital efficiency,Private investment (I<sub>t</sub>),3.932
83,Human-capital efficiency,Private investment (I<sub>t</sub>),3.983
84,Human-capital efficiency,Private investment (I<sub>t</sub>),4.033
85,Human-capital efficiency,Private investment (I<sub>t</sub>),4.081
86,Human-capital efficiency,Private investment (I<sub>t</sub>),4.129
87,Human-capital efficiency,Private investment (I<sub>t</sub>),4.175
88,Human-capital efficiency,Private investment (I<sub>t</sub>),4.219
89,Human-capital efficiency,Private investment (I<sub>t</sub>),4.263
90,Human-capital efficiency,Private investment (I<sub>t</sub>),4.305
91,Human-capital efficiency,Private investment (I<sub>t</sub>),4.347
92,Human-capital efficiency,Private investment (I<sub>t</sub>),4.387
93,Human-capital efficiency,Private investment (I<sub>t</sub>),4.426
94,Human-capital efficiency,Private investment (I<sub>t</sub>),4.464
95,Human-capital efficiency,Private investment (I<sub>t</sub>),4.502
96,Human-capital efficiency,Private investment (I<sub>t</sub>),4.538
97,Human-capital efficiency,Private investment (I<sub>t</sub>),4.573
98,Human-capital efficiency,Private investment (I<sub>t</sub>),4.607
99,Human-capital efficiency,Private investment (I<sub>t</sub>),4.641
100,Human-capital efficiency,Private investment (I<sub>t</sub>),4.673
1,Infrastructure efficiency,Government spending (G<sub>t</sub>),0.0
2,Infrastructure efficiency,Government spending (G<sub>t</sub>),0.0
3,Infrastructure efficiency,Government spending (G<sub>t</sub>),0.0
4,Infrastructure efficiency,Government spending (G<sub>t</sub>),0.0
5,Infrastructure efficiency,Government spending (G<sub>t</sub>),0.0
6,Infrastructure efficiency,Government spending (G<sub>t</sub>),0.0
7,Infrastructure efficiency,Government spending (G<sub>t</sub>),0.0
8,Infrastructure efficiency,Government spending (G<sub>t</sub>),0.0
9,Infrastructure efficiency,Government spending (G<sub>t</sub>),0.0
10,Infrastructure efficiency,Government spending (G<sub>t</sub>),0.0
11,Infrastructure efficiency,Government spending (G<sub>t</sub>),0.0
12,Infrastructure efficiency,Government spending (G<sub>t</sub>),0.0
13,Infrastructure efficiency,Government spending (G<sub>t</sub>),0.0
14,Infrastructure efficiency,Government spending (G<sub>t</sub>),0.0
15,Infrastructure efficiency,Government spending (G<sub>t</sub>),0.0
16,Infrastructure efficiency,Government spending (G<sub>t</sub>),0.0
17,Infrastructure efficiency,Government spending (G<sub>t</sub>),0.0
18,Infrastructure efficiency,Government spending (G<sub>t</sub>),0.0
19,Infrastructure efficiency,Government spending (G<sub>t</sub>),0.0
20,Infrastructure efficiency,Government spending (G<sub>t</sub>),0.0
21,Infrastructure efficiency,Government spending (G<sub>t</sub>),0.0
22,Infrastructure efficiency,Government spending (G<sub>t</sub>),0.0
23,Infrastructure efficiency,Government spending (G<sub>t</sub>),0.0
24,Infrastructure efficiency,Government spending (G<sub>t</sub>),0.0
25,Infrastructure efficiency,Government spending (G<sub>t</sub>),0.0
26,Infrastructure efficiency,Government spending (G<sub>t</sub>),0.0
27,Infrastructure efficiency,Government spending (G<sub>t</sub>),0.0
28,Infrastructure efficiency,Government spending (G<sub>t</sub>),0.0
29,Infrastructure efficiency,Government spending (G<sub>t</sub>),0.0
30,Infrastructure efficiency,Government spending (G<sub>t</sub>),0.0
31,Infrastructure efficiency,Government spending (G<sub>t</sub>),0.0
32,Infrastructure efficiency,Government spending (G<sub>t</sub>),0.0
33,Infrastructure efficiency,Government spending (G<sub>t</sub>),0.0
34,Infrastructure efficiency,Government spending (G<sub>t</sub>),0.0
35,Infrastructure efficiency,Government spending (G<sub>t</sub>),0.0
36,Infrastructure efficiency,Government spending (G<sub>t</sub>),0.0
37,Infrastructure efficiency,Government spending (G<sub>t</sub>),0.0
38,Infrastructure efficiency,Government spending (G<sub>t</sub>),0.0
39,Infrastructure efficiency,Government spending (G<sub>t</sub>),0.0
40,Infrastructure efficiency,Government spending (G<sub>t</sub>),0.0
41,Infrastructure efficiency,Government spending (G<sub>t</sub>),0.0
42,Infrastructure efficiency,Government spending (G<sub>t</sub>),0.0
43,Infrastructure efficiency,Government spending (G<sub>t</sub>),0.0
44,Infrastructure efficiency,Government spending (G<sub>t</sub>),0.0
45,Infrastructure efficiency,Government spending (G<sub>t</sub>),0.0
46,Infrastructure efficiency,Government spending (G<sub>t</sub>),0.0
47,Infrastructure efficiency,Government spending (G<sub>t</sub>),0.0
48,Infrastructure efficiency,Government spending (G<sub>t</sub>),0.0
49,Infrastructure efficiency,Government spending (G<sub>t</sub>),0.0
50,Infrastructure efficiency,Government spending (G<sub>t</sub>),0.0
51,Infrastructure efficiency,Government spending (G<sub>t</sub>),0.0
52,Infrastructure efficiency,Government spending (G<sub>t</sub>),0.0
53,Infrastructure efficiency,Government spending (G<sub>t</sub>),0.0
54,Infrastructure efficiency,Government spending (G<sub>t</sub>),0.0
55,Infrastructure efficiency,Government spending (G<sub>t</sub>),0.0
56,Infrastructure efficiency,Government spending (G<sub>t</sub>),0.0
57,Infrastructure efficiency,Government spending (G<sub>t</sub>),0.0
58,Infrastructure efficiency,Government spending (G<sub>t</sub>),0.0
59,Infrastructure efficiency,Government spending (G<sub>t</sub>),0.0
60,Infrastructure efficiency,Government spending (G<sub>t</sub>),0.0
61,Infrastructure efficiency,Government spending (G<sub>t</sub>),0.0
62,Infrastructure efficiency,Government spending (G<sub>t</sub>),0.0
63,Infrastructure efficiency,Government spending (G<sub>t</sub>),0.0
64,Infrastructure efficiency,Government spending (G<sub>t</sub>),0.0
65,Infrastructure efficiency,Government spending (G<sub>t</sub>),0.0
66,Infrastructure efficiency,Government spending (G<sub>t</sub>),0.0
67,Infrastructure efficiency,Government spending (G<sub>t</sub>),0.0
68,Infrastructure efficiency,Government spending (G<sub>t</sub>),0.0
69,Infrastructure efficiency,Government spending (G<sub>t</sub>),0.0
