horizon_quarter,scenario,variable,pct_dev
87,Human-capital efficiency,Consumption (C<sub>t</sub>),8.625
88,Human-capital efficiency,Consumption (C<sub>t</sub>),8.722
89,Human-capital efficiency,Consumption (C<sub>t</sub>),8.818
90,Human-capital efficiency,Consumption (C<sub>t</sub>),8.912
91,Human-capital efficiency,Consumption (C<sub>t</sub>),9.004
92,Human-capital efficiency,Consumption (C<sub>t</sub>),9.095
93,Human-capital efficiency,Consumption (C<sub>t</sub>),9.185
94,Human-capital efficiency,Consumption (C<sub>t</sub>),9.273
95,Human-capital efficiency,Consumption (C<sub>t</sub>),9.36
96,Human-capital efficiency,Consumption (C<sub>t</sub>),9.445
97,Human-capital efficiency,Consumption (C<sub>t</sub>),9.528
98,Human-capital efficiency,Consumption (C<sub>t</sub>),9.611
99,Human-capital efficiency,Consumption (C<sub>t</sub>),9.691
100,Human-capital efficiency,Consumption (C<sub>t</sub>),9.771
1,Infrastructure efficiency,Private investment (I<sub>t</sub>),-2.932
2,Infrastructure efficiency,Private investment (I<sub>t</sub>),-13.324
3,Infrastructure efficiency,Private investment (I<sub>t</sub>),-11.285
4,Infrastructure efficiency,Private investment (I<sub>t</sub>),-9.487
5,Infrastructure efficiency,Private investment (I<sub>t</sub>),-7.863
6,Infrastructure efficiency,Private investment (I<sub>t</sub>),-6.381
7,Infrastructure efficiency,Private investment (I<sub>t</sub>),-5.024
8,Infrastructure efficiency,Private investment (I<sub>t</sub>),-3.778
9,Infrastructure efficiency,Private investment (I<sub>t</sub>),-2.632
10,Infrastructure efficiency,Private investment (I<sub>t</sub>),-1.577
11,Infrastructure efficiency,Private investment (I<sub>t</sub>),-0.605
12,Infrastructure efficiency,Private investment (I<sub>t</sub>),0.292
13,Infrastructure efficiency,Private investment (I<sub>t</sub>),1.12
14,Infrastructure efficiency,Private investment (I<sub>t</sub>),1.886
15,Infrastructure efficiency,Private investment (I<sub>t</sub>),2.594
16,Infrastructure efficiency,Private investment (I<sub>t</sub>),3.249
17,Infrastructure efficiency,Private investment (I<sub>t</sub>),3.857
18,Infrastructure efficiency,Private investment (I<sub>t</sub>),4.42
19,Infrastructure efficiency,Private investment (I<sub>t</sub>),4.942
20,Infrastructure efficiency,Private investment (I<sub>t</sub>),5.428
21,Infrastructure efficiency,Private investment (I<sub>t</sub>),5.878
22,Infrastructure efficiency,Private investment (I<sub>t</sub>),6.298
23,Infrastructure efficiency,Private investment (I<sub>t</sub>),6.687
24,Infrastructure efficiency,Private investment (I<sub>t</sub>),7.05
25,Infrastructure efficiency,Private investment (I<sub>t</sub>),7.388
26,Infrastructure efficiency,Private investment (I<sub>t</sub>),7.703
27,Infrastructure efficiency,Private investment (I<sub>t</sub>),7.997
28,Infrastructure efficiency,Private investment (I<sub>t</sub>),8.271
29,Infrastructure efficiency,Private investment (I<sub>t</sub>),8.527
30,Infrastructure efficiency,Private investment (I<sub>t</sub>),8.766
31,Infrastructure efficiency,Private investment (I<sub>t</sub>),8.99
32,Infrastructure efficiency,Private investment (I<sub>t</sub>),9.198
33,Infrastructure efficiency,Private investment (I<sub>t</sub>),9.394
34,Infrastructure efficiency,Private investment (I<sub>t</sub>),9.576
35,Infrastructure efficiency,Private investment (I<sub>t</sub>),9.748
36,Infrastructure efficiency,Private investment (I<sub>t</sub>),9.908
37,Infrastructure efficiency,Private investment (I<sub>t</sub>),10.058
38,Infrastructure efficiency,Private investment (I<sub>t</sub>),10.199
39,Infrastructure efficiency,Private investment (I<sub>t</sub>),10.332
40,Infrastructure efficiency,Private investment (I<sub>t</sub>),10.456
41,Infrastructure efficiency,Private investment (I<sub>t</sub>),10.572
42,Infrastructure efficiency,Private investment (I<sub>t</sub>),10.682
43,Infrastructure efficiency,Private investment (I<sub>t</sub>),10.785
44,Infrastructure efficiency,Private investment (I<sub>t</sub>),10.882
45,Infrastructure efficiency,Private investment (I<sub>t</sub>),10.973
46,Infrastructure efficiency,Private investment (I<sub>t</sub>),11.059
47,Infrastructure efficiency,Private investment (I<sub>t</sub>),11.14
48,Infrastructure efficiency,Private investment (I<sub>t</sub>),11.216
49,Infrastructure efficiency,Private investment (I<sub>t</sub>),11.288
50,Infrastructure efficiency,Private investment (I<sub>t</sub>),11.356
51,Infrastructure efficiency,Private investment (I<sub>t</sub>),11.42
52,Infrastructure efficiency,Private investment (I<sub>t</sub>),11.481
53,Infrastructure efficiency,Private investment (I<sub>t</sub>),11.538
54,Infrastructure efficiency,Private investment (I<sub>t</sub>),11.592
55,Infrastructure efficiency,Private investment (I<sub>t</sub>),11.643
56,Infrastructure efficiency,Private investment (I<sub>t</sub>),11.692
57,Infrastructure efficiency,Private investment (I<sub>t</sub>),11.737
58,Infrastructure efficiency,Private investment (I<sub>t</sub>),11.781
59,Infrastructure efficiency,Private investment (I<sub>t</sub>),11.822
60,Infrastructure efficiency,Private investment (I<sub>t</sub>),11.861
61,Infrastructure efficiency,Private investment (I<sub>t</sub>),11.898
62,Infrastructure efficiency,Private investment (I<sub>t</sub>),11.933
63,Infrastructure efficiency,Private investment (I<sub>t</sub>),11.967
64,Infrastructure efficiency,Private investment (I<sub>t</sub>),11.998
65,Infrastructure efficiency,Private investment (I<sub>t</sub>),12.029
66,Infrastructure efficiency,Private investment (I<sub>t</sub>),12.057
67,Infrastructure efficiency,Private investment (I<sub>t</sub>),12.085
68,Infrastructure efficiency,Private investment (I<sub>t</sub>),12.111
69,Infrastructure efficiency,Private investment (I<sub>t</sub>),12.135
70,Infrastructure efficiency,Private investment (I<sub>t</sub>),12.159
71,Infrastructure efficiency,Private investment (I<sub>t</sub>),12.182
72,Infrastructure efficiency,Private investment (I<sub>t</sub>),12.203
73,Infrastructure efficiency,Private investment (I<sub>t</sub>),12.224
74,Infrastructure efficiency,Private investment (I<sub>t</sub>),12.243
75,Infrastructure efficiency,Private investment (I<sub>t</sub>),12.262
76,Infrastructure efficiency,Private investment (I<sub>t</sub>),12.28
77,Infrastructure efficiency,Private investment (I<sub>t</sub>),12.297
78,Infrastructure efficiency,Private investment (I<sub>t</sub>),12.313
79,Infrastructure efficiency,Private investment (I<sub>t</sub>),12.329
80,Infrastructure efficiency,Private investment (I<sub>t</sub>),12.344
81,Infrastructure efficiency,Private investment (I<sub>t</sub>),12.358
82,Infrastructure efficiency,Private investment (I<sub>t</sub>),12.372
83,Infrastructure efficiency,Private investment (I<sub>t</sub>),12.385
84,Infrastructure efficiency,Private investment (I<sub>t</sub>),12.398
85,Infrastructure efficiency,Private investment (I<sub>t</sub>),12.41
86,Infrastructure efficiency,Private investment (I<sub>t</sub>),12.422
87,Infrastructure efficiency,Private investment (I<sub>t</sub>),12.433
88,Infrastructure efficiency,Private investment (I<sub>t</sub>),12.444
89,Infrastructure efficiency,Private investment (I<sub>t</sub>),12.454
90,Infrastructure efficiency,Private investment (I<sub>t</sub>),12.464
91,Infrastructure efficiency,Private investment (I<sub>t</sub>),12.473
92,Infrastructure efficiency,Private investment (I<sub>t</sub>),12.482
93,Infrastructure efficiency,Private investment (I<sub>t</sub>),12.491
94,Infrastructure efficiency,Private investment (I<sub>t</sub>),12.5
95,Infrastructure efficiency,Private investment (I<sub>t</sub>),12.508
96,Infrastructure efficiency,Private investment (I<sub>t</sub>),12.516
97,Infrastructure efficiency,Private investment (I<sub>t</sub>),12.523
98,Infrastructure efficiency,Private investment (I<sub>t</sub>),12.531
99,Infrastructure efficiency,Private investment (I<sub>t</sub>),12.538
100,Infrastructure efficiency,Private investment (I<sub>t</sub>),12.545
1,Human-capital efficiency,Private investment (I<sub>t</sub>),5.956
2,Human-capital efficiency,Private investment (I<sub>t</sub>),1.762
3,Human-capital efficiency,Private investment (I<sub>t</sub>),1.12
4,Human-capital efficiency,Private investment (I<sub>t</sub>),0.434
5,Human-capital efficiency,Private investment (I<sub>t</sub>),-0.201
6,Human-capital efficiency,Private investment (I<sub>t</sub>),-0.763
7,Human-capital efficiency,Private investment (I<sub>t</sub>),-1.248
8,Human-capital efficiency,Private investment (I<sub>t</sub>),-1.662
9,Human-capital efficiency,Private investment (I<sub>t</sub>),-2.009
10,Human-capital efficiency,Private investment (I<sub>t</sub>),-2.296
11,Human-capital efficiency,Private investment (I<sub>t</sub>),-2.527
12,Human-capital efficiency,Private investment (I<sub>t</sub>),-2.709
13,Human-capital efficiency,Private investment (I<sub>t</sub>),-2.846
14,Human-capital efficiency,Private investment (I<sub>t</sub>),-2.942
15,Human-capital efficiency,Private investment (I<sub>t</sub>),-3.001
16,Human-capital efficiency,Private investment (I<sub>t</sub>),-3.027
17,Human-capital efficiency,Private investment (I<sub>t</sub>),-3.023
18,Human-capital efficiency,Private investment (I<sub>t</sub>),-2.993
19,Human-capital efficiency,Private investment (I<sub>t</sub>),-2.939
20,Human-capital efficiency,Private investment (I<sub>t</sub>),-2.863
21,Human-capital efficiency,Private investment (I<sub>t</sub>),-2.769
22,Human-capital efficiency,Private investment (I<sub>t</sub>),-2.658
23,Human-capital efficiency,Private investment (I<sub>t</sub>),-2.532
24,Human-capital efficiency,Private investment (I<sub>t</sub>),-2.393
25,Human-capital efficiency,Private investment (I<sub>t</sub>),-2.243
26,Human-capital efficiency,Private investment (I<sub>t</sub>),-2.083
27,Human-capital efficiency,Private investment (I<sub>t</sub>),-1.915
28,Human-capital efficiency,Private investment (I<sub>t</sub>),-1.739
29,Human-capital efficiency,Private investment (I<sub>t</sub>),-1.557
30,Human-capital efficiency,Private investment (I<sub>t</sub>),-1.37
31,Human-capital efficiency,Private investment (I<sub>t</sub>),-1.179
32,Human-capital efficiency,Private investment (I<sub>t</sub>),-0.984
33,Human-capital efficiency,Private investment (I<sub>t</sub>),-0.786
34,Human-capital efficiency,Private investment (I<sub>t</sub>),-0.587
35,Human-capital efficiency,Private investment (I<sub>t</sub>),-0.386
36,Human-capital efficiency,Private investment (I<sub>t</sub>),-0.185
37,Human-capital efficiency,Private investment (I<sub>t</sub>),0.017
38,Human-capital efficiency,Private investment (I<sub>t</sub>),0.219
39,Human-capital efficiency,Private investment (I<sub>t</sub>),0.42
40,Human-capital efficiency,Private investment (I<sub>t</sub>),0.62
41,Human-capital efficiency,Private investment (I<sub>t</sub>),0.82
42,Human-capital efficiency,Private investment (I<sub>t</sub>),1.017
43,Human-capital efficiency,Private investment (I<sub>t</sub>),1.213
44,Human-capital efficiency,Private investment (I<sub>t</sub>),1.407
45,Human-capital efficiency,Private investment (I<sub>t</sub>),1.599
46,Human-capital efficiency,Private investment (I<sub>t</sub>),1.789
47,Human-capital efficiency,Private investment (I<sub>t</sub>),1.976
48,Human-capital efficiency,Private investment (I<sub>t</sub>),2.161
49,Human-capital efficiency,Private investment (I<sub>t</sub>),2.342
50,Human-capital efficiency,Private investment (I<sub>t</sub>),2.522
51,Human-capital efficiency,Private investment (I<sub>t</sub>),2.698
52,Human-capital efficiency,Private investment (I<sub>t</sub>),2.871
53,Human-capital efficiency,Private investment (I<sub>t</sub>),3.041
54,Human-capital efficiency,Private investment (I<sub>t</sub>),3.209
55,Human-capital efficiency,Private investment (I<sub>t</sub>),3.373
56,Human-capital efficiency,Private investment (I<sub>t</sub>),3.534
57,Human-capital efficiency,Private investment (I<sub>t</sub>),3.692
58,Human-capital efficiency,Private investment (I<sub>t</sub>),3.847
59,Human-capital efficiency,Private investment (I<sub>t</sub>),3.999
60,Human-capital efficiency,Private investment (I<sub>t</sub>),4.148
61,Human-capital efficiency,Private investment (I<sub>t</sub>),4.294
62,Human-capital efficiency,Private investment (I<sub>t</sub>),4.436
63,Human-capital efficiency,Private investment (I<sub>t</sub>),4.576
64,Human-capital efficiency,Private investment (I<sub>t</sub>),4.712
65,Human-capital efficiency,Private investment (I<sub>t</sub>),4.846
66,Human-capital efficiency,Private investment (I<sub>t</sub>),4.976
67,Human-capital efficiency,Private investment (I<sub>t</sub>),5.104
68,Human-capital efficiency,Private investment (I<sub>t</sub>),5.229
69,Human-capital efficiency,Private investment (I<sub>t</sub>),5.351
70,Human-capital efficiency,Private investment (I<sub>t</sub>),5.47
71,Human-capital efficiency,Private investment (I<sub>t</sub>),5.586
72,Human-capital efficiency,Private investment (I<sub>t</sub>),5.7
73,Human-capital efficiency,Private investment (I<sub>t</sub>),5.811
74,Human-capital efficiency,Private investment (I<sub>t</sub>),5.919
75,Human-capital efficiency,Private investment (I<sub>t</sub>),6.024
76,Human-capital efficiency,Private investment (I<sub>t</sub>),6.127
77,Human-capital efficiency,Private investment (I<sub>t</sub>),6.228
78,Human-capital efficiency,Private investment (I<sub>t</sub>),6.326
79,Human-capital efficiency,Private investment (I<sub>t</sub>),6.422
80,Human-capital efficiency,Private investment (I<sub>t</sub>),6.515
81,Human-capital efficiency,Private investment (I<sub>t</sub>),6.606
82,Human-capital efficiency,Private investment (I<sub>t</sub>),6.695
83,Human-capital efficiency,Private investment (I<sub>t</sub>),6.781
84,Human-capital efficiency,Private investment (I<sub>t</sub>),6.866
85,Human-capital efficiency,Private investment (I<sub>t</sub>),6.948
86,Human-capital efficiency,Private investment (I<sub>t</sub>),7.028
87,Human-capital efficiency,Private investment (I<sub>t</sub>),7.106
88,Human-capital efficiency,Private investment (I<sub>t</sub>),7.182
89,Human-capital efficiency,Private investment (I<sub>t</sub>),7.256
90,Human-capital efficiency,Private investment (I<sub>t</sub>),7.328
91,Human-capital efficiency,Private investment (I<sub>t</sub>),7.398
92,Human-capital efficiency,Private investment (I<sub>t</sub>),7.467
93,Human-capital efficiency,Private investment (I<sub>t</sub>),7.534
94,Human-capital efficiency,Private investment (I<sub>t</sub>),7.598
95,Human-capital efficiency,Private investment (I<sub>t</sub>),7.662
96,Human-capital efficiency,Private investment (I<sub>t</sub>),7.723
97,Human-capital efficiency,Private investment (I<sub>t</sub>),7.783
98,Human-capital efficiency,Private investment (I<sub>t</sub>),7.842
99,Human-capital efficiency,Private investment (I<sub>t</sub>),7.898
100,Human-capital efficiency,Private investment (I<sub>t</sub>),7.954
1,Infrastructure efficiency,Government spending (G<sub>t</sub>),0.0
2,Infrastructure efficiency,Government spending (G<sub>t</sub>),0.0
3,Infrastructure efficiency,Government spending (G<sub>t</sub>),0.0
4,Infrastructure efficiency,Government spending (G<sub>t</sub>),0.0
5,Infrastructure efficiency,Government spending (G<sub>t</sub>),0.0
6,Infrastructure efficiency,Government spending (G<sub>t</sub>),0.0
7,Infrastructure efficiency,Government spending (G<sub>t</sub>),0.0
8,Infrastructure efficiency,Government spending (G<sub>t</sub>),0.0
9,Infrastructure efficiency,Government spending (G<sub>t</sub>),0.0
10,Infrastructure efficiency,Government spending (G<sub>t</sub>),0.0
11,Infrastructure efficiency,Government spending (G<sub>t</sub>),0.0
12,Infrastructure efficiency,Government spending (G<sub>t</sub>),0.0
13,Infrastructure efficiency,Government spending (G<sub>t</sub>),0.0
14,Infrastructure efficiency,Government spending (G<sub>t</sub>),0.0
15,Infrastructure efficiency,Government spending (G<sub>t</sub>),0.0
16,Infrastructure efficiency,Government spending (G<sub>t</sub>),0.0
17,Infrastructure efficiency,Government spending (G<sub>t</sub>),0.0
18,Infrastructure efficiency,Government spending (G<sub>t</sub>),0.0
19,Infrastructure efficiency,Government spending (G<sub>t</sub>),0.0
20,Infrastructure efficiency,Government spending (G<sub>t</sub>),0.0
21,Infrastructure efficiency,Government spending (G<sub>t</sub>),0.0
22,Infrastructure efficiency,Government spending (G<sub>t</sub>),0.0
23,Infrastructure efficiency,Government spending (G<sub>t</sub>),0.0
24,Infrastructure efficiency,Government spending (G<sub>t</sub>),0.0
25,Infrastructure efficiency,Government spending (G<sub>t</sub>),0.0
26,Infrastructure efficiency,Government spending (G<sub>t</sub>),0.0
27,Infrastructure efficiency,Government spending (G<sub>t</sub>),0.0
28,Infrastructure efficiency,Government spending (G<sub>t</sub>),0.0
29,Infrastructure efficiency,Government spending (G<sub>t</sub>),0.0
30,Infrastructure efficiency,Government spending (G<sub>t</sub>),0.0
31,Infrastructure efficiency,Government spending (G<sub>t</sub>),0.0
32,Infrastructure efficiency,Government spending (G<sub>t</sub>),0.0
33,Infrastructure efficiency,Government spending (G<sub>t</sub>),0.0
34,Infrastructure efficiency,Government spending (G<sub>t</sub>),0.0
35,Infrastructure efficiency,Government spending (G<sub>t</sub>),0.0
36,Infrastructure efficiency,Government spending (G<sub>t</sub>),0.0
37,Infrastructure efficiency,Government spending (G<sub>t</sub>),0.0
38,Infrastructure efficiency,Government spending (G<sub>t</sub>),0.0
39,Infrastructure efficiency,Government spending (G<sub>t</sub>),0.0
40,Infrastructure efficiency,Government spending (G<sub>t</sub>),0.0
41,Infrastructure efficiency,Government spending (G<sub>t</sub>),0.0
42,Infrastructure efficiency,Government spending (G<sub>t</sub>),0.0
43,Infrastructure efficiency,Government spending (G<sub>t</sub>),0.0
44,Infrastructure efficiency,Government spending (G<sub>t</sub>),0.0
45,Infrastructure efficiency,Government spending (G<sub>t</sub>),0.0
46,Infrastructure efficiency,Government spending (G<sub>t</sub>),0.0
47,Infrastructure efficiency,Government spending (G<sub>t</sub>),0.0
48,Infrastructure efficiency,Government spending (G<sub>t</sub>),0.0
49,Infrastructure efficiency,Government spending (G<sub>t</sub>),0.0
50,Infrastructure efficiency,Government spending (G<sub>t</sub>),0.0
51,Infrastructure efficiency,Government spending (G<sub>t</sub>),0.0
52,Infrastructure efficiency,Government spending (G<sub>t</sub>),0.0
53,Infrastructure efficiency,Government spending (G<sub>t</sub>),0.0
54,Infrastructure efficiency,Government spending (G<sub>t</sub>),0.0
55,Infrastructure efficiency,Government spending (G<sub>t</sub>),0.0
56,Infrastructure efficiency,Government spending (G<sub>t</sub>),0.0
57,Infrastructure efficiency,Government spending (G<sub>t</sub>),0.0
58,Infrastructure efficiency,Government spending (G<sub>t</sub>),0.0
59,Infrastructure efficiency,Government spending (G<sub>t</sub>),0.0
60,Infrastructure efficiency,Government spending (G<sub>t</sub>),0.0
61,Infrastructure efficiency,Government spending (G<sub>t</sub>),0.0
62,Infrastructure efficiency,Government spending (G<sub>t</sub>),0.0
63,Infrastructure efficiency,Government spending (G<sub>t</sub>),0.0
64,Infrastructure efficiency,Government spending (G<sub>t</sub>),0.0
65,Infrastructure efficiency,Government spending (G<sub>t</sub>),0.0
66,Infrastructure efficiency,Government spending (G<sub>t</sub>),0.0
